BackMop,A,B,S
2863.99,NaN,NaN,NaN
2864.87,NaN,NaN,NaN
2865.87,NaN,NaN,NaN
2866.99,NaN,NaN,NaN
2868.05,NaN,NaN,NaN
2868.97,NaN,NaN,NaN
2869.87,NaN,NaN,NaN
2870.85,NaN,NaN,NaN
2871.87,NaN,NaN,NaN
2872.97,NaN,NaN,NaN
2874.04,NaN,NaN,NaN
2875.07,NaN,NaN,NaN
2876.09,NaN,NaN,NaN
2877,NaN,NaN,NaN
2877.96,NaN,NaN,NaN
2879.06,NaN,NaN,NaN
2880.1,NaN,NaN,NaN
2881.14,NaN,NaN,NaN
2882.11,0.0100767370313406,0.0666334883620342,133
2882.98,NaN,NaN,NaN
2883.86,NaN,NaN,NaN
2914.22,NaN,NaN,NaN
2920.78,NaN,NaN,NaN
2921.85,NaN,NaN,NaN
2922.85,NaN,NaN,NaN
2923.87,NaN,NaN,NaN
2924.87,NaN,NaN,NaN
2925.77,NaN,NaN,NaN
2926.68,NaN,NaN,NaN
2927.68,NaN,NaN,NaN
2928.76,NaN,NaN,NaN
2929.75,NaN,NaN,NaN
2930.66,NaN,NaN,NaN
2931.68,NaN,NaN,NaN
2932.74,NaN,NaN,NaN
2933.78,NaN,NaN,NaN
2934.82,0.00742896646261215,0.10013504140079,9
2935.78,0.00658489763736725,0.102964684988062,13
2936.63,0.00850356742739677,0.0848339640845855,69
2937.5,NaN,NaN,NaN
2938.48,NaN,NaN,NaN
2939.47,NaN,NaN,NaN
2940.49,0.00294344872236252,0.0654600330938895,371
2941.52,0.00682605430483818,0.0797359819213549,-2
2942.52,0.00308273918926716,0.0490418812260032,89
2943.52,NaN,NaN,NaN
2944.5,NaN,NaN,NaN
2945.5,NaN,NaN,NaN
2946.49,NaN,NaN,NaN
2947.49,NaN,NaN,NaN
2948.52,NaN,NaN,NaN
2949.53,0.00297248736023903,0.0446216374014815,14
2950.49,0.00905064679682255,0.0683941449970007,102
2951.47,0.00209271535277367,0.0503055589894454,356
2952.46,0.00153978168964386,0.0347731666018566,279
2953.44,0.00308350101113319,0.0459292074665427,60
2954.43,0.00364021584391594,0.0784325400988261,373
2955.42,0.00485037080943584,0.0499598933383822,127
2956.39,0.00407284870743752,0.0682853925973177,352
2957.36,0.00268761441111565,0.0441307763879498,168
2958.32,0.00179987214505672,0.039980002058049,51
2959.25,0.002607187256217,0.0524550310025612,42
2960.21,0.00483966246247292,0.0526704996203383,316
2961.21,0.00816106796264648,0.0418943470964829,291
2962.2,NaN,NaN,NaN
2963.25,NaN,NaN,NaN
2964.37,NaN,NaN,NaN
2965.43,NaN,NaN,NaN
2966.36,0.0164718199521303,0.062321271126469,340
2967.24,0.0243600197136402,0.122807652999957,307
2968.2,0.00831002369523048,0.0599194330473741,287
2969.22,0.00820051319897175,0.0517211416736245,351
2970.21,0.0118366442620754,0.0681002850954731,274
2971.2,0.00563964247703552,0.0491032097488642,199
2972.23,0.00568568706512451,0.0605560975770156,351
2973.36,0.00448033586144447,0.056558166941007,228
2974.36,0.00673710554838181,0.056963635298113,315
2975.21,0.000543974339962006,0.0343132506435116,45
2976.1,0.00225738808512688,0.0501753228406111,351
2977.13,0.00539757683873177,0.0540108469625314,190
2978.12,0.00285392999649048,0.0445899584641059,322
2978.96,0.00488554500043392,0.0497964167346557,63
2979.73,NaN,NaN,NaN
2980.8,NaN,NaN,NaN
2982.07,NaN,NaN,NaN
2982.09,NaN,NaN,NaN
2982.5,NaN,NaN,NaN
2985.3,NaN,NaN,NaN
2986.41,NaN,NaN,NaN
2987.46,NaN,NaN,NaN
2988.59,NaN,NaN,NaN
2989.74,NaN,NaN,NaN
2990.74,0.0111159645020962,0.0958044944951932,233
2991.54,NaN,NaN,NaN
2992.35,0.00477251037955284,0.0854290425777435,67
2993.34,0.0125235058367252,0.132163847486178,76
2994.4,0.00791967287659645,0.128445185720921,22
2995.44,NaN,NaN,NaN
2996.5,NaN,NaN,NaN
2997.44,0.00472897291183472,0.0917069495966037,34
2998.48,NaN,NaN,NaN
2999.5,NaN,NaN,NaN
3000.49,NaN,NaN,NaN
3001.47,0.0113847963511944,0.0668509822959701,133
3002.52,0.00745463743805885,0.095737723633647,324
3003.34,NaN,NaN,NaN
3004.08,0.00301677919924259,0.057005966703097,80
3005.11,NaN,NaN,NaN
3006.38,NaN,NaN,NaN
3007.65,NaN,NaN,NaN
3008.52,NaN,NaN,NaN
3009.29,NaN,NaN,NaN
3010.15,NaN,NaN,NaN
3011.86,0.0111427940428257,0.11767628416419,102
3012.94,NaN,NaN,NaN
3014.13,NaN,NaN,NaN
3015.33,NaN,NaN,NaN
3016.36,NaN,NaN,NaN
3017.48,NaN,NaN,NaN
3018.5,NaN,NaN,NaN
3019.38,NaN,NaN,NaN
3020.5,NaN,NaN,NaN
3021.56,NaN,NaN,NaN
3022.49,NaN,NaN,NaN
3023.45,NaN,NaN,NaN
3024.5,NaN,NaN,NaN
3025.75,NaN,NaN,NaN
3026.69,NaN,NaN,NaN
3027.7,NaN,NaN,NaN
3028.74,NaN,NaN,NaN
3034.01,NaN,NaN,NaN
3035.63,NaN,NaN,NaN
3036.74,NaN,NaN,NaN
3037.65,NaN,NaN,NaN
3038.56,NaN,NaN,NaN
3039.43,NaN,NaN,NaN
3040.39,NaN,NaN,NaN
3041.5,NaN,NaN,NaN
3042.47,NaN,NaN,NaN
3043.41,NaN,NaN,NaN
3044.53,NaN,NaN,NaN
3045.68,NaN,NaN,NaN
3046.6,NaN,NaN,NaN
3047.5,NaN,NaN,NaN
3048.5,NaN,NaN,NaN
3049.29,NaN,NaN,NaN
3050.4,NaN,NaN,NaN
3051.63,NaN,NaN,NaN
3052.64,NaN,NaN,NaN
3054.53,NaN,NaN,NaN
3057.5,NaN,NaN,NaN
3058.56,NaN,NaN,NaN
3059.45,NaN,NaN,NaN
3060.35,NaN,NaN,NaN
3061.3,NaN,NaN,NaN
3062.29,NaN,NaN,NaN
3063.25,NaN,NaN,NaN
3064.15,NaN,NaN,NaN
3065.04,NaN,NaN,NaN
3066.11,NaN,NaN,NaN
3067.28,NaN,NaN,NaN
3068.41,NaN,NaN,NaN
3069.6,NaN,NaN,NaN
3070.58,NaN,NaN,NaN
3071.48,NaN,NaN,NaN
3073.86,NaN,NaN,NaN
3075.23,NaN,NaN,NaN
3076.39,NaN,NaN,NaN
3077.22,NaN,NaN,NaN
3077.98,NaN,NaN,NaN
3078.86,NaN,NaN,NaN
3079.92,NaN,NaN,NaN
3081.31,NaN,NaN,NaN
3082.85,NaN,NaN,NaN
3083.62,NaN,NaN,NaN
3083.74,NaN,NaN,NaN
3084.51,NaN,NaN,NaN
3085.55,NaN,NaN,NaN
3086.67,NaN,NaN,NaN
3087.74,NaN,NaN,NaN
3091.59,NaN,NaN,NaN
3092.57,NaN,NaN,NaN
3093.54,NaN,NaN,NaN
3094.59,NaN,NaN,NaN
3095.53,NaN,NaN,NaN
3096.38,NaN,NaN,NaN
3097.37,NaN,NaN,NaN
3098.28,NaN,NaN,NaN
3105.36,NaN,NaN,NaN
3106.36,NaN,NaN,NaN
3107.3,NaN,NaN,NaN
3108.2,NaN,NaN,NaN
3130.68,NaN,NaN,NaN
3131.76,NaN,NaN,NaN
3132.85,NaN,NaN,NaN
3133.92,NaN,NaN,NaN
3134.95,NaN,NaN,NaN
3140.43,NaN,NaN,NaN
3141.45,NaN,NaN,NaN
3142.48,NaN,NaN,NaN
3143.5,NaN,NaN,NaN
3144.54,NaN,NaN,NaN
3145.53,NaN,NaN,NaN
3146.57,NaN,NaN,NaN
3147.63,NaN,NaN,NaN
3148.65,NaN,NaN,NaN
3149.62,NaN,NaN,NaN
3150.57,NaN,NaN,NaN
3151.52,NaN,NaN,NaN
3152.5,NaN,NaN,NaN
3153.5,NaN,NaN,NaN
3154.54,NaN,NaN,NaN
3155.52,NaN,NaN,NaN
3156.49,NaN,NaN,NaN
3157.39,NaN,NaN,NaN
3158.24,NaN,NaN,NaN
3159.16,NaN,NaN,NaN
3160.13,NaN,NaN,NaN
3175.88,NaN,NaN,NaN
3176.98,NaN,NaN,NaN
3185.22,NaN,NaN,NaN
3186.2,NaN,NaN,NaN
3187.14,NaN,NaN,NaN
3188.07,NaN,NaN,NaN
3189.01,NaN,NaN,NaN
3190.08,NaN,NaN,NaN
3191.17,NaN,NaN,NaN
3192.14,NaN,NaN,NaN
3193.09,NaN,NaN,NaN
3194.28,NaN,NaN,NaN
3195.17,NaN,NaN,NaN
3196.13,NaN,NaN,NaN
3197.14,NaN,NaN,NaN
3198.09,NaN,NaN,NaN
3198.98,NaN,NaN,NaN
3199.92,NaN,NaN,NaN
3200.93,NaN,NaN,NaN
3201.96,NaN,NaN,NaN
3202.95,NaN,NaN,NaN
3203.99,NaN,NaN,NaN
3205.17,NaN,NaN,NaN
3206.35,NaN,NaN,NaN
3207.23,NaN,NaN,NaN
3207.93,NaN,NaN,NaN
3208.77,NaN,NaN,NaN
3209.64,NaN,NaN,NaN
3210.57,NaN,NaN,NaN
3211.53,NaN,NaN,NaN
3212.4,NaN,NaN,NaN
3213.5,NaN,NaN,NaN
3220.74,NaN,NaN,NaN
3221.79,NaN,NaN,NaN
3222.68,NaN,NaN,NaN
3223.5,NaN,NaN,NaN
3224.5,NaN,NaN,NaN
3225.76,NaN,NaN,NaN
3226.41,NaN,NaN,NaN
3227.12,NaN,NaN,NaN
3228.14,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4003.5,NaN,NaN,NaN
4003.5,NaN,NaN,NaN
4003.5,NaN,NaN,NaN
4003.48,NaN,NaN,NaN
4003.42,NaN,NaN,NaN
4003.37,NaN,NaN,NaN
4003.3,NaN,NaN,NaN
4003.25,NaN,NaN,NaN
4003.19,NaN,NaN,NaN
4003.14,NaN,NaN,NaN
4003.09,NaN,NaN,NaN
4003.04,NaN,NaN,NaN
4003,NaN,NaN,NaN
4003,NaN,NaN,NaN
4003,NaN,NaN,NaN
4003,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4123.9,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
3232.02,NaN,NaN,NaN
3233.5,NaN,NaN,NaN
3234.9,NaN,NaN,NaN
3235.94,NaN,NaN,NaN
3237.07,NaN,NaN,NaN
3238.2,NaN,NaN,NaN
3239.2,NaN,NaN,NaN
3240,NaN,NaN,NaN
3240.83,NaN,NaN,NaN
3241.82,NaN,NaN,NaN
3242.76,NaN,NaN,NaN
3243.69,NaN,NaN,NaN
3244.68,NaN,NaN,NaN
3245.68,NaN,NaN,NaN
3246.72,NaN,NaN,NaN
3247.78,NaN,NaN,NaN
3248.82,NaN,NaN,NaN
3249.85,NaN,NaN,NaN
3250.92,NaN,NaN,NaN
3252.07,NaN,NaN,NaN
3253.01,NaN,NaN,NaN
3253.92,NaN,NaN,NaN
3254.83,NaN,NaN,NaN
3255.7,NaN,NaN,NaN
3256.69,NaN,NaN,NaN
3257.71,NaN,NaN,NaN
3258.62,NaN,NaN,NaN
3259.53,NaN,NaN,NaN
3260.69,NaN,NaN,NaN
3261.88,NaN,NaN,NaN
3262.86,NaN,NaN,NaN
3263.84,NaN,NaN,NaN
3264.83,NaN,NaN,NaN
3265.83,NaN,NaN,NaN
3266.91,NaN,NaN,NaN
3267.94,NaN,NaN,NaN
3268.77,NaN,NaN,NaN
3269.69,NaN,NaN,NaN
3270.74,NaN,NaN,NaN
3271.7,NaN,NaN,NaN
3272.66,NaN,NaN,NaN
3273.58,NaN,NaN,NaN
3274.5,NaN,NaN,NaN
3275.41,NaN,NaN,NaN
3276.34,NaN,NaN,NaN
3277.32,NaN,NaN,NaN
3278.43,NaN,NaN,NaN
3279.53,NaN,NaN,NaN
3280.5,NaN,NaN,NaN
3281.45,NaN,NaN,NaN
3282.43,NaN,NaN,NaN
3283.44,NaN,NaN,NaN
3284.44,NaN,NaN,NaN
3285.41,NaN,NaN,NaN
3286.39,NaN,NaN,NaN
3287.36,NaN,NaN,NaN
3288.36,NaN,NaN,NaN
3289.42,NaN,NaN,NaN
3290.51,NaN,NaN,NaN
3291.52,NaN,NaN,NaN
3292.51,NaN,NaN,NaN
3293.5,NaN,NaN,NaN
3294.49,NaN,NaN,NaN
3295.41,NaN,NaN,NaN
3296.32,NaN,NaN,NaN
3297.32,NaN,NaN,NaN
3298.32,NaN,NaN,NaN
3299.33,NaN,NaN,NaN
3300.3,NaN,NaN,NaN
3301.27,NaN,NaN,NaN
3302.25,NaN,NaN,NaN
3303.26,NaN,NaN,NaN
3304.29,NaN,NaN,NaN
3305.36,NaN,NaN,NaN
3306.43,NaN,NaN,NaN
3307.44,NaN,NaN,NaN
3308.42,NaN,NaN,NaN
3309.41,NaN,NaN,NaN
3310.36,0.00370291993021965,0.051558398331205,367
3311.28,0.000977193936705589,0.0364420795813203,11
3312.25,0.00200309045612812,0.0326547094931205,68
3313.25,0.00299709290266037,0.0345311450461547,67
3314.25,0.00204022973775864,0.0359931411221623,29
3315.22,NaN,NaN,NaN
3316.2,NaN,NaN,NaN
3317.19,NaN,NaN,NaN
3318.23,NaN,NaN,NaN
3319.31,NaN,NaN,NaN
3320.24,NaN,NaN,NaN
3321.06,NaN,NaN,NaN
3321.96,NaN,NaN,NaN
3322.93,NaN,NaN,NaN
3323.96,NaN,NaN,NaN
3324.97,0.000795301049947739,0.0327437104036411,22
3325.97,0.0012410432100296,0.0367123410105705,-5
3326.95,0.0043165311217308,0.0405767957369486,44
3327.92,0.000473091844469309,0.0149546337779611,363
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
4375,NaN,NaN,NaN
3329.33,NaN,NaN,NaN
3330.31,NaN,NaN,NaN
3331.29,NaN,NaN,NaN
3332.27,NaN,NaN,NaN
3333.26,NaN,NaN,NaN
3334.25,NaN,NaN,NaN
3335.23,NaN,NaN,NaN
3350.22,NaN,NaN,NaN
3352.92,NaN,NaN,NaN
3354.25,NaN,NaN,NaN
3355.32,NaN,NaN,NaN
3356.45,NaN,NaN,NaN
3357.58,NaN,NaN,NaN
3358.55,NaN,NaN,NaN
3359.53,NaN,NaN,NaN
3360.39,NaN,NaN,NaN
3361.17,NaN,NaN,NaN
3362.14,NaN,NaN,NaN
3363.25,NaN,NaN,NaN
3364.11,NaN,NaN,NaN
3365.03,NaN,NaN,NaN
3366.08,NaN,NaN,NaN
3367.05,NaN,NaN,NaN
3368.26,NaN,NaN,NaN
4517.34,NaN,NaN,NaN
4517.34,NaN,NaN,NaN
4517.33,NaN,NaN,NaN
4517.32,NaN,NaN,NaN
4517.31,NaN,NaN,NaN
4517.31,NaN,NaN,NaN
4517.3,NaN,NaN,NaN
4517.3,NaN,NaN,NaN
4517.29,NaN,NaN,NaN
4517.29,NaN,NaN,NaN
4517.29,NaN,NaN,NaN
4517.28,NaN,NaN,NaN
4517.28,NaN,NaN,NaN
4517.27,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
4517.5,NaN,NaN,NaN
3375.53,0.000679966993629932,0.0175700920323531,89
3376.47,0.00156731717288494,0.0342047285909454,-8
3377.52,0.00232150126248598,0.025407519346724,158
3378.58,0.00130369607359171,0.0267169570239882,48
3379.56,0.00106490589678288,0.0219523902051151,354
3380.61,0.000483868643641472,0.0224799257703125,6
3381.63,0.0258977524936199,0.149047043795387,174
3382.62,0.00216152891516685,0.0341474354888002,364
3383.58,0.00114699639379978,0.0344397791971763,80
3384.53,0.00183470733463764,0.033075752047201,57
3385.52,0.00095532089471817,0.0363295869901776,53
3386.51,0.00158006884157658,0.0424781491359075,363
3387.5,0.000750225968658924,0.0301152467727661,21
3388.51,0.00282757729291916,0.0446381385748585,341
3389.54,0.00140696577727795,0.0414953222498298,63
3390.55,0.00240384787321091,0.0361490460733573,320
3391.5,0.000943202525377274,0.0406183109929164,329
3392.44,0.00124727748334408,0.0482597242419918,101
3393.41,0.00279836729168892,0.0430006782213847,39
3394.4,0.000902265310287476,0.0497998585924506,49
3395.39,0.0020244475454092,0.0462613077834249,-2
3396.38,0.00121982768177986,0.050837650274237,364
3397.36,0.00343667529523373,0.0509941022222241,69
3398.35,0.00939135998487473,0.0549242937316497,116
3399.34,0.00609502755105495,0.0558301362519463,123
3400.33,0.000773971900343895,0.0406121434643865,363
3401.32,0.00576409883797169,0.0592069970443845,351
3402.33,0.00230334140360355,0.0448373015969992,330
3403.37,0.00303405337035656,0.0629779749239485,346
3404.38,0.00102380663156509,0.0447397207220395,323
3405.36,0.00120891630649567,0.0569056393578649,362
3406.36,0.00686843879520893,0.0562501270323992,32
3407.36,0.00144841335713863,0.0565293276061614,88
3408.34,0.00207165442407131,0.0403868270417055,51
3409.32,0.00161439459770918,0.0278794009548922,102
3410.29,0.00095488503575325,0.0395948256676396,358
3411.27,0.00496206805109978,0.054920523116986,85
3412.26,0.00390064343810081,0.0510401682307323,3
3413.28,0.00446326658129692,0.0689083480586608,339
3414.29,0.00137581303715706,0.0511438890049855,18
3415.28,0.00077841617166996,0.0410457321753105,19
3416.27,0.00410188920795918,0.055566679375867,96
3417.25,0.00278552807867527,0.0473047653213143,36
3418.2,0.000987926498055458,0.044854740301768,86
3419.16,0.00280173309147358,0.0608949329083165,37
3420.13,0.00586679205298424,0.0486454910909136,15
3421.12,0.00468115136027336,0.0520136458799243,48
3422.11,0.00303812325000763,0.0475471916918953,82
3423.1,0.00115672871470451,0.0498415880526106,41
3424.09,0.0124657265841961,0.127610847353935,114
3425.07,0.00162661448121071,0.0327357208977143,35
3426.06,0.00141466967761517,0.0348802202691635,362
3427.05,0.00215305760502815,0.0554309605310361,369
3428.04,0.00524253211915493,0.0544926626607776,361
3429.03,0.00154637265950441,0.0284742983058095,297
3430.03,0.00146477855741978,0.044397578574717,94
3431.03,0.000813692808151245,0.046179120739301,64
3432.02,0.00254598818719387,0.0617129287372033,53
3433.01,NaN,NaN,NaN
3434,NaN,NaN,NaN
3434.97,NaN,NaN,NaN
3435.94,NaN,NaN,NaN
3436.94,NaN,NaN,NaN
3437.95,0.0022953562438488,0.0497251950825254,25
3438.95,0.00146454945206642,0.0390999102964997,79
3439.94,0.0227229632437229,0.145465036233266,369
3440.93,0.00112500507384539,0.031381078530103,76
3441.93,0.00578973814845085,0.0521009179453055,96
3442.92,0.0024359542876482,0.0388019612679879,53
3443.9,0.00110997352749109,0.0307517484761775,36
3444.8,0.00464331544935703,0.0380670195445418,196
3445.72,0.000675163231790066,0.0165197180273632,89
3446.71,5.77631872147322e-05,0.00417249028881391,47
3447.7,0.00260244030505419,0.0219948069813351,135
3448.68,0.000951929017901421,0.019455596494178,49
3449.67,0.00110525079071522,0.0191899174824357,-3
3450.66,0.000480446498841047,0.0155874268772701,135
3451.65,0.00105608673766255,0.0136410927710434,71
3452.69,0.00416147150099277,0.0277249903107683,50
3453.75,0.000748543068766594,0.0161102476219336,196
3454.76,NaN,NaN,NaN
3455.69,NaN,NaN,NaN
3456.53,NaN,NaN,NaN
3457.5,NaN,NaN,NaN
3458.53,NaN,NaN,NaN
3459.54,NaN,NaN,NaN
3460.53,NaN,NaN,NaN
3461.53,NaN,NaN,NaN
3462.52,NaN,NaN,NaN
3463.5,NaN,NaN,NaN
3464.66,NaN,NaN,NaN
3465.74,0.00173391774296761,0.0195814749846856,102
3466.74,0.00173982139676809,0.0265805772505701,45
3467.72,0.0158206894993782,0.0714910837511222,81
3468.68,0.0014993092045188,0.0266874418593943,365
3469.59,0.00270252861082554,0.0428922964880864,245
3470.46,0.0197759494185448,0.0946527539441983,229
3482.69,NaN,NaN,NaN
3483.5,NaN,NaN,NaN
3484.5,NaN,NaN,NaN
3485.4,NaN,NaN,NaN
3486.25,NaN,NaN,NaN
3487.25,NaN,NaN,NaN
3488.22,NaN,NaN,NaN
3489.2,NaN,NaN,NaN
3490.15,NaN,NaN,NaN
3491.15,NaN,NaN,NaN
3492.2,NaN,NaN,NaN
3493.23,NaN,NaN,NaN
3494.22,NaN,NaN,NaN
3495.24,NaN,NaN,NaN
3496.24,NaN,NaN,NaN
3497.14,0.00248992629349232,0.0653215333198508,82
3498.03,NaN,NaN,NaN
3498.97,NaN,NaN,NaN
3499.98,NaN,NaN,NaN
3501.05,NaN,NaN,NaN
3502.09,NaN,NaN,NaN
3503.02,NaN,NaN,NaN
3503.94,0.00270281732082367,0.059386666243275,320
3504.82,NaN,NaN,NaN
3505.87,NaN,NaN,NaN
3507.11,NaN,NaN,NaN
3508.22,0.00639664940536022,0.0636064705128471,278
3508.98,NaN,NaN,NaN
3509.68,0.00774057954549789,0.0619560359045863,341
3510.59,0.00507922098040581,0.055044031701982,207
3511.71,NaN,NaN,NaN
3513.03,NaN,NaN,NaN
3514.12,NaN,NaN,NaN
3514.71,0.00466646626591682,0.0779831813027461,187
3515.46,0.00906319916248322,0.109959631537398,83
3516.34,NaN,NaN,NaN
3517.21,NaN,NaN,NaN
3518.34,NaN,NaN,NaN
3519.5,NaN,NaN,NaN
3520.66,NaN,NaN,NaN
3521.5,NaN,NaN,NaN
3523.05,NaN,NaN,NaN
3523.86,NaN,NaN,NaN
3524.45,NaN,NaN,NaN
3525.59,NaN,NaN,NaN
3526.66,NaN,NaN,NaN
3527.69,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
4729.94,NaN,NaN,NaN
3536.5,NaN,NaN,NaN
3537.56,NaN,NaN,NaN
3538.64,NaN,NaN,NaN
3539.58,NaN,NaN,NaN
3540.43,NaN,NaN,NaN
3541.51,NaN,NaN,NaN
3542.48,NaN,NaN,NaN
3543.28,NaN,NaN,NaN
3544.16,NaN,NaN,NaN
3545.18,NaN,NaN,NaN
3546.24,NaN,NaN,NaN
3547.32,NaN,NaN,NaN
3548.37,NaN,NaN,NaN
3549.31,NaN,NaN,NaN
3550.46,NaN,NaN,NaN
3551.53,NaN,NaN,NaN
3552.3,NaN,NaN,NaN
3553.32,0.00807297229766846,0.0916377007961273,38
3554.22,NaN,NaN,NaN
3554.97,NaN,NaN,NaN
3555.92,NaN,NaN,NaN
3556.94,NaN,NaN,NaN
3558.1,NaN,NaN,NaN
3559.17,NaN,NaN,NaN
3559.94,NaN,NaN,NaN
3560.92,NaN,NaN,NaN
3562.02,NaN,NaN,NaN
3562.96,NaN,NaN,NaN
3563.97,NaN,NaN,NaN
3565.05,NaN,NaN,NaN
3566.28,NaN,NaN,NaN
3567.12,NaN,NaN,NaN
3567.82,0.00145375356078148,0.0554813084503015,38
3568.8,NaN,NaN,NaN
3569.82,NaN,NaN,NaN
3571.43,NaN,NaN,NaN
3572.62,NaN,NaN,NaN
3573.77,NaN,NaN,NaN
3574.75,0.00608160719275475,0.0664010994757215,294
3575.72,0.00483877211809158,0.0696054125825564,51
3576.69,0.00679606571793556,0.0921614989638329,113
3577.65,0.0137373618781567,0.123762015253305,222
3578.59,0.00888275727629662,0.080777229120334,128
3579.55,0.00633668154478073,0.0706478537370761,178
3580.58,NaN,NaN,NaN
3581.61,NaN,NaN,NaN
3582.6,NaN,NaN,NaN
3583.59,NaN,NaN,NaN
3584.6,0.00154197588562965,0.0497592532386382,46
3585.53,0.00151087716221809,0.0396812955538432,19
3586.5,NaN,NaN,NaN
3587.55,0.00490538775920868,0.0479957141603033,47
3588.5,0.00411101616919041,0.0477762157097459,-3
3589.4,0.00192481651902199,0.051982244476676,72
3590.39,NaN,NaN,NaN
3591.44,NaN,NaN,NaN
3592.44,NaN,NaN,NaN
3593.48,NaN,NaN,NaN
3594.8,NaN,NaN,NaN
3595.79,NaN,NaN,NaN
3596.42,NaN,NaN,NaN
3597.25,NaN,NaN,NaN
3598.16,NaN,NaN,NaN
3599.12,NaN,NaN,NaN
3600.11,0.00369486771523952,0.0600963737815619,75
3601.05,0.0035560131072998,0.0842797011137009,44
3602.14,NaN,NaN,NaN
3603.2,NaN,NaN,NaN
3604.14,NaN,NaN,NaN
3605.11,NaN,NaN,NaN
3606.13,NaN,NaN,NaN
3607.07,NaN,NaN,NaN
3613.03,NaN,NaN,NaN
3613.93,NaN,NaN,NaN
3614.93,NaN,NaN,NaN
3616.01,0.00700788944959641,0.0576587993030747,262
3616.99,0.00634687393903732,0.0754411779344082,33
3634,NaN,NaN,NaN
3635.05,NaN,NaN,NaN
3636.04,NaN,NaN,NaN
3637.03,NaN,NaN,NaN
3638.03,NaN,NaN,NaN
3639.04,NaN,NaN,NaN
3640.04,NaN,NaN,NaN
3641.03,NaN,NaN,NaN
3642.03,NaN,NaN,NaN
3643.02,0.00260588526725769,0.0532969636842608,307
3644,0.00383266992866993,0.0445898131777843,121
3644.97,0.00144028291106224,0.0365304366375009,8
3645.94,0.00133643485605717,0.0452883752683798,69
3646.88,0.00230281241238117,0.0522234647845229,31
3647.84,NaN,NaN,NaN
3648.9,NaN,NaN,NaN
3649.92,NaN,NaN,NaN
3650.83,NaN,NaN,NaN
3651.7,NaN,NaN,NaN
3682.89,0.00606417655944824,0.0911895471314589,47
3683.79,0.00674102269113064,0.0652601858600974,282
3684.69,0.00335961394011974,0.0476672360673547,301
3685.57,0.00172562710940838,0.0452444907277822,-1
3686.5,0.00474082492291927,0.0523442147920529,83
3696.39,NaN,NaN,NaN
3697.08,NaN,NaN,NaN
3700.36,NaN,NaN,NaN
3701.47,NaN,NaN,NaN
3702.49,NaN,NaN,NaN
3703.51,NaN,NaN,NaN
3704.42,NaN,NaN,NaN
3705.28,NaN,NaN,NaN
3706.2,NaN,NaN,NaN
3707.15,NaN,NaN,NaN
3708.18,NaN,NaN,NaN
3709.36,NaN,NaN,NaN
3710.5,NaN,NaN,NaN
3711.51,NaN,NaN,NaN
3712.51,NaN,NaN,NaN
3713.41,0.00502747669816017,0.0546871420616905,53
3714.26,0.00438681989908218,0.0568353564788898,359
3715.22,0.0073398519307375,0.0591641065354149,234
3716.26,0.00191164016723633,0.0520988268156846,31
3717.18,0.00224279798567295,0.0536951394751668,34
3718.06,0.00459192506968975,0.0557000354553262,225
3719.1,0.0018619392067194,0.0481599147121112,52
3720.08,0.00151991471648216,0.0503319005171458,356
3720.92,NaN,NaN,NaN
3722.01,NaN,NaN,NaN
